package_key,package_filename,package_topic,table_type,internal_id,source_id,source_title,source_url_or_identifier,country_or_region,setting_or_context,patient_stage_or_process_step,condition_or_issue,topic_category_or_theme,finding_or_quote_or_case,what_happened,what_was_missed_or_identified,delay_or_timeline,product_or_system_implication,evidence_quality,source_file_path,evidence_ref
D_clinician,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz,Research D / clinician-side diagnostic pain points,workflow_obstacle_table,E004,S008,,https://link.springer.com/article/10.1186/s12875-024-02526-x,United Kingdom,general practice,diagnosis discussion / safety-netting / follow-up,new or persistent undiagnosed symptoms,diagnostic uncertainty,Safety-netting plans varied in specificity and responsibility.,"GPs used monitoring, treatment, and administrative risk strategies.",Worsening symptoms may not be acted on without a clear plan.,,"Safety-net plan with red flags, timescale, responsible clinician, and follow-up trigger.",medium-high,04_topic_outputs/tables/workflow_obstacle_table.csv,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz::04_topic_outputs/tables/workflow_obstacle_table.csv::E004
D_clinician,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz,Research D / clinician-side diagnostic pain points,workflow_obstacle_table,E005,S009,,https://www.hssib.org.uk/patient-safety-investigations/continuity-of-care-delayed-diagnosis-in-gp-practices/,England,general practice / ED / oncology,repeat visit / referral / emergency escalation,severe back pain after prior breast cancer,continuity failure,Multiple contacts over eight months preceded diagnosis of spinal metastatic cancer.,Back pain was treated and later investigated after spinal lump was found.,Repeat unresolving symptom and prior cancer history were not connected early.,,Unresolved-symptom timeline and prior cancer/history surfacing.,high,04_topic_outputs/tables/workflow_obstacle_table.csv,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz::04_topic_outputs/tables/workflow_obstacle_table.csv::E005
D_clinician,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz,Research D / clinician-side diagnostic pain points,workflow_obstacle_table,E006,S010,,https://www.hssib.org.uk/patient-safety-investigations/workforce-and-patient-safety/second-investigation-report/,England,general practice / online consultation,before visit / online intake / triage,worsening skin lesion with prior skin cancer,digital intake risk,A second online request lacked prior cancer history and was triaged as routine.,Later GP review generated an urgent referral.,Prior cancer history and deterioration were not joined in the online triage step.,,Online intake should auto-surface major history and related recent contacts.,high,04_topic_outputs/tables/workflow_obstacle_table.csv,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz::04_topic_outputs/tables/workflow_obstacle_table.csv::E006
D_clinician,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz,Research D / clinician-side diagnostic pain points,workflow_obstacle_table,E007,S010,,https://www.hssib.org.uk/patient-safety-investigations/workforce-and-patient-safety/second-investigation-report/,England,general practice / telehealth,intake form / triage,complex or multi-symptom requests,digital intake design,Online forms can lose nuance when they force single-symptom routes or depend on free text.,HSSIB described risks in both structured and free-text intake.,Complexity and patient meaning may be missed.,,"Hybrid intake: narrative, adaptive red flags, prior-history auto-pull, complexity escape hatch.",high,04_topic_outputs/tables/workflow_obstacle_table.csv,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz::04_topic_outputs/tables/workflow_obstacle_table.csv::E007
D_clinician,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz,Research D / clinician-side diagnostic pain points,workflow_obstacle_table,E008,S012,,https://www.ncbi.nlm.nih.gov/sites/books/NBK588118/,Mostly United States,emergency department,triage / assessment / testing / discharge,"stroke, MI, aortic dissection, spinal cord compression, VTE, meningitis, sepsis, etc.",ED diagnostic error,Serious ED diagnostic harms concentrated in a set of high-risk conditions.,A systematic review identified high-risk conditions and presentation patterns.,High-risk disease behind common symptoms can be missed.,,"High-risk diagnosis overlays by symptom, repeat visit, vitals, and risk factors.",high,04_topic_outputs/tables/workflow_obstacle_table.csv,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz::04_topic_outputs/tables/workflow_obstacle_table.csv::E008
D_clinician,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz,Research D / clinician-side diagnostic pain points,workflow_obstacle_table,E009,S013,,https://psnet.ahrq.gov/issue/ahrq-report-diagnostic-errors-emergency-department-wrong-answer-wrong-question,United States,emergency department,ED-wide workflow,crowding and throughput pressure,system overload,Commentary argued ED misdiagnosis should be understood in the broader system of crowding and safety risk.,AHRQ ED diagnostic-error framing was critiqued.,Diagnostic attention and follow-up may degrade under crowding.,,Crowding-aware diagnostic review triggers and workload dashboards.,medium,04_topic_outputs/tables/workflow_obstacle_table.csv,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz::04_topic_outputs/tables/workflow_obstacle_table.csv::E009
D_clinician,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz,Research D / clinician-side diagnostic pain points,workflow_obstacle_table,E010,S015,,https://research-portal.uea.ac.uk/en/publications/assessments-under-pressure-interviews-with-triage-nurses-in-emerg/,United Kingdom,ED triage,arrival / nurse triage / acuity assignment,urgency assessment,triage overload,"Triage nurses reported pressure, cognitive strain, and emotional strain during acuity decisions.","Interviews identified training, experience, culture, and strain as decision factors.",High-risk patients may be under-triaged.,,"Triage co-pilot with red flags, reassessment timers, and escalation support.",medium,04_topic_outputs/tables/workflow_obstacle_table.csv,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz::04_topic_outputs/tables/workflow_obstacle_table.csv::E010
D_clinician,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz,Research D / clinician-side diagnostic pain points,workflow_obstacle_table,E011,S011,,https://www.hssib.org.uk/patient-safety-investigations/the-impact-of-staff-fatigue-on-patient-safety/investigation-report/,England,acute NHS hospitals,all stages / shifts / handoffs,"fatigue, concentration, empathy, medication safety",fatigue and burnout,Staff fatigue contributes directly and indirectly to patient harm but is not routinely captured.,HSSIB gathered staff accounts and safety-system findings.,"Attentional lapses, communication problems, or task omissions can be missed.",,Fatigue-aware task routing and second-check triggers for high-risk diagnostic tasks.,high,04_topic_outputs/tables/workflow_obstacle_table.csv,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz::04_topic_outputs/tables/workflow_obstacle_table.csv::E011
D_clinician,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz,Research D / clinician-side diagnostic pain points,workflow_obstacle_table,E012,S014,,https://www.sciencedirect.com/science/article/pii/S266732152400091X,Ghana,"referral hospitals: ED, ICU, wards, maternity",handover / inpatient monitoring,"diagnosis, medications, treatment plan",handoff failure,"Poor handover communication was linked to documentation, training, procedure, and culture barriers.",Qualitative interviews described communication barriers during handovers.,"Diagnosis, medications, treatment changes, and pending tasks may be missed.",,"Standardized handoff object with diagnosis, uncertainty, pending tests, watch-outs, and next owner.",medium,04_topic_outputs/tables/workflow_obstacle_table.csv,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz::04_topic_outputs/tables/workflow_obstacle_table.csv::E012
D_clinician,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz,Research D / clinician-side diagnostic pain points,workflow_obstacle_table,E013,S017,,https://pmc.ncbi.nlm.nih.gov/articles/PMC9328695/,United States,primary/specialty care,referral / specialist review / feedback,referral question and consult result,specialist communication,Communication gaps remained despite EHR diffusion.,Survey identified persistent PCP-specialist communication gaps.,Specialist feedback or PCP clinical question may not connect.,,"Referral object with clinical question, urgency, attachments, consultant response, next owner.",medium-high,04_topic_outputs/tables/workflow_obstacle_table.csv,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz::04_topic_outputs/tables/workflow_obstacle_table.csv::E013
D_clinician,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz,Research D / clinician-side diagnostic pain points,workflow_obstacle_table,E014,S016,,https://bmjopenquality.bmj.com/content/10/4/e001603,United States,primary-specialty referrals,referral / appointment completion / follow-up,diagnostic referral completion,referral loop failure,Closed diagnostic referral loops remain a safety problem.,Systems-engineering analysis described failures and redesign approaches.,Specialist evaluation or test may be missed.,,Closed-loop referral tracker with due dates and exception handling.,medium-high,04_topic_outputs/tables/workflow_obstacle_table.csv,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz::04_topic_outputs/tables/workflow_obstacle_table.csv::E014
D_clinician,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz,Research D / clinician-side diagnostic pain points,workflow_obstacle_table,E015,S018,,https://pmc.ncbi.nlm.nih.gov/articles/PMC6450327/,United States,EHR test-result management,abnormal result management,abnormal test results,EHR usability,Enhanced usability and longitudinal tracking lowered cognitive workload and improved abnormal-result management.,Simulation compared EHR designs.,Abnormal results can be lost in poor interfaces.,,Longitudinal test-trend view and task-state tracking.,medium-high,04_topic_outputs/tables/workflow_obstacle_table.csv,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz::04_topic_outputs/tables/workflow_obstacle_table.csv::E015
D_clinician,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz,Research D / clinician-side diagnostic pain points,workflow_obstacle_table,E016,S019,,https://pmc.ncbi.nlm.nih.gov/articles/PMC11852943/,United States,EHR documentation across settings,history review / specialist review / handoff,critical information in clinical notes,note bloat,Long and redundant notes can obscure important information.,Review/commentary described note growth and redundancy.,"New facts, changed assessment, and unresolved problems may be hidden.",,"Note-diff, copied-forward detection, concise problem timeline.",medium,04_topic_outputs/tables/workflow_obstacle_table.csv,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz::04_topic_outputs/tables/workflow_obstacle_table.csv::E016
D_clinician,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz,Research D / clinician-side diagnostic pain points,workflow_obstacle_table,E017,S020,,https://qualitysafety.bmj.com/content/26/1/13,Netherlands,diagnostic reasoning experiments,first assessment,difficult patient behavior,bias and labels,Difficult patient behavior negatively affected diagnostic performance in experiments.,Physicians reviewed vignettes with disruptive behaviors.,Correct diagnosis behind behavior could be missed.,,Bias-aware diagnostic pause when stigmatizing labels or difficult interactions appear.,medium,04_topic_outputs/tables/workflow_obstacle_table.csv,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz::04_topic_outputs/tables/workflow_obstacle_table.csv::E017
D_clinician,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz,Research D / clinician-side diagnostic pain points,workflow_obstacle_table,E018,S021,,https://journals.plos.org/plosone/article?id=10.1371%2Fjournal.pone.0111682,United Kingdom,ED and psychiatric liaison,ED assessment,physical symptoms in patients with mental illness,diagnostic overshadowing,Physical symptoms may be misattributed to mental illness.,Qualitative study explored diagnostic overshadowing and ED challenges.,Physical illness can be missed when symptoms are attributed to psychiatric causes.,,Medical red-flag checklist for mental-health presentations and vitals/baseline trend display.,medium,04_topic_outputs/tables/workflow_obstacle_table.csv,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz::04_topic_outputs/tables/workflow_obstacle_table.csv::E018
D_clinician,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz,Research D / clinician-side diagnostic pain points,workflow_obstacle_table,E019,S022,,https://link.springer.com/article/10.1186/s12889-025-22735-y,India,rural / community health,screening / referral / follow-up,"cervical, breast, oral cancer signs",low-resource early detection,CHWs reported barriers to early cancer detection and referral.,"Qualitative study identified training, infrastructure, referral, fear, finance, and sociocultural barriers.",Early cancer signs and referral completion may be missed.,,"CHW decision support, local-language education, referral navigation, follow-up queue.",medium-high,04_topic_outputs/tables/workflow_obstacle_table.csv,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz::04_topic_outputs/tables/workflow_obstacle_table.csv::E019
